Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMN2A_0378,AAZ57870.1,None,uncharacterized membrane protein,SynWH8103_00930,CRY91668.1,None,conserved hypothetical protein,2.14690E-86,,,,,,,,,,
PMN2A_0379,AAZ57871.1,None,dihydrodipicolinate reductase,SynWH8103_00931,CRY91669.1,dapB,dihydrodipicolinate reductase,7.30700E-134,,,,,,,,,,
PMN2A_0380,AAZ57872.1,None,cobaltochelatase CobN subunit,SynWH8103_00932,CRY91670.1,chlH,"protoporphyrin IX Mg-chelatase, subunit ChlH",0.00000E+00,SynWH8103_01378,CRY92105.1,cobN,"cobaltochelatase, CobN subunit",2.33520E-105,,,,,
PMN2A_0381,AAZ57873.1,None,Dihydropteroate synthase,SynWH8103_00934,CRY91672.1,folP,dihydropteroate synthase,1.95847E-98,,,,,,,,,,
PMN2A_0382,AAZ57874.1,None,triosephosphate isomerase,SynWH8103_00935,CRY91673.1,tpiA,triosephosphate isomerase,3.80043E-115,,,,,,,,,,
PMN2A_0383,AAZ57875.1,None,RNA-binding S4,SynWH8103_00936,CRY91674.1,None,S4 domain-containing protein,6.33549E-19,,,,,,,,,,
PMN2A_0384,AAZ57876.1,None,ATPase,SynWH8103_00937,CRY91675.1,None,putative ABC multidrug efflux transporter,0.00000E+00,SynWH8103_01056,CRY91790.1,None,ABC transporter,8.01260E-79,SynWH8103_01741,CRY92467.1,None,putative ABC multidrug efflux transporter,1.95126E-75
PMN2A_0385,AAZ57877.1,None,conserved hypothetical protein,SynWH8103_00939,CRY91677.1,None,conserved hypothetical protein,2.27526E-30,,,,,,,,,,
PMN2A_0387,AAZ57879.1,None,conserved hypothetical protein,SynWH8103_01907,CRY92627.1,petP,cytochrome b6-f complex subunit PetP,2.49087E-12,,,,,,,,,,
PMN2A_0393,AAZ57885.1,None,delta(12)-fatty acid dehydrogenase,SynWH8103_00797,CRY91537.1,None,fatty acid desaturase family protein,4.32894E-106,,,,,,,,,,
PMN2A_0395,AAZ57887.1,None,putative short chain dehydrogenase,SynWH8103_01372,CRY92099.1,None,short chain dehydrogenase family protein,3.17995E-88,SynWH8103_01609,CRY92336.1,None,short chain dehydrogenase family protein,7.34302E-13,,,,,
PMN2A_0396,AAZ57888.1,None,conserved hypothetical protein,SynWH8103_02764,CRY93443.1,None,conserved hypothetical protein,3.37807E-77,,,,,,,,,,
PMN2A_0399,AAZ57891.1,None,conserved hypothetical protein,SynWH8103_01566,CRY92293.1,None,nif11-like leader peptide domain protein,4.33964E-29,SynWH8103_01611,CRY92338.1,None,conserved hypothetical protein,4.06166E-11,,,,,
PMN2A_0403,AAZ57895.1,None,"putative potassium channel, VIC family",SynWH8103_02107,CRY92822.1,None,"putative potassium channel, VIC family",2.97488E-133,,,,,,,,,,
PMN2A_0408,AAZ57900.1,None,hypothetical protein,SynWH8103_00391,CRY91136.1,None,meiotically up-regulated gene 113 family protein,7.41078E-22,,,,,,,,,,
PMN2A_0409,AAZ57901.1,None,conserved hypothetical protein,SynWH8103_01627,CRY92354.1,None,conserved hypothetical protein,4.68743E-179,,,,,,,,,,
PMN2A_0410,AAZ57902.1,None,conserved hypothetical protein,SynWH8103_01508,CRY92235.1,None,conserved hypothetical protein,3.03741E-24,,,,,,,,,,
PMN2A_0411,AAZ57903.1,None,AbrB family transciptional regulator,SynWH8103_01716,CRY92443.1,None,AbrB-like transcriptional regulator family protein,6.48698E-59,SynWH8103_02419,CRY93108.1,None,AbrB-like transcriptional regulator family protein,9.85551E-49,,,,,
PMN2A_0421,AAZ57913.1,None,conserved hypothetical protein,SynWH8103_01374,CRY92102.1,None,conserved hypothetical protein,5.21166E-43,,,,,,,,,,
PMN2A_0422,AAZ57914.1,None,SAM-dependent methyltransferase,SynWH8103_00908,CRY91646.1,None,conserved hypothetical protein,1.00846E-64,,,,,,,,,,
PMN2A_0426,AAZ57918.1,None,Protein of unknown function DUF77,SynWH8103_00837,CRY91577.1,None,conserved hypothetical protein,1.28886E-46,,,,,,,,,,
PMN2A_0429,AAZ57921.1,None,plastoquinol oxidase immutans,SynWH8103_01010,CRY91746.1,None,alternative oxidase family protein,1.29702E-13,,,,,,,,,,
PMN2A_0435,AAZ57927.1,None,"regulatory protein, Crp",SynWH8103_01151,CRY91884.1,ptrA,"transcriptional phosphate regulator, Crp family",3.62804E-52,SynWH8103_00299,CRY91047.1,ntcA,global nitrogen regulatory protein,6.89381E-15,,,,,
PMN2A_0436,AAZ57928.1,None,"two component transcriptional regulator, winged helix family",SynWH8103_01081,CRY91815.1,phoB,"two-component system response regulator, phosphate sensing PhoB",1.23003E-100,SynWH8103_01922,CRY92641.1,None,"two component transcriptional regulator, winged elix family",3.00374E-51,SynWH8103_02583,CRY93262.1,rpaB,"two component transcriptional regulator, OmpR winged helix family protein",3.51994E-45
PMN2A_0437,AAZ57929.1,None,histidine kinase,SynWH8103_01082,CRY91816.1,phoR,"two-component system sensor histidine kinase, phosphate sensing PhoR",1.14247E-91,SynWH8103_00633,CRY91376.1,nblS,"two component sensor, signal transduction histidine kinase",9.92245E-17,SynWH8103_00859,CRY91598.1,sasA,adaptive-response sensory kinase,2.23530E-14
PMN2A_0440,AAZ57932.1,None,porin-like protein,SynWH8103_02555,CRY93235.1,None,outer membrane porin,1.90475E-20,SynWH8103_02445,CRY93134.1,None,outer membrane porin,1.54329E-15,SynWH8103_02557,CRY93237.1,None,outer membrane porin,7.29605E-13
PMN2A_0441,AAZ57933.1,None,"phosphate ABC transporter substrate-binding protein, PhoT family",SynWH8103_02070,CRY92788.1,pstS,"phosphate ABC transporter, phosphate-binding protein PstS",8.79414E-156,SynWH8103_01149,None,pstS,None,1.27885E-134,SynWH8103_02896,CRY93573.1,pstS,"phosphate ABC transporter, phosphate-binding protein PstS",1.66686E-109
PMN2A_0443,AAZ57935.1,None,chromate transporter,SynWH8103_01470,CRY92197.1,chrB,chromate transporter,8.97660E-91,,,,,,,,,,
PMN2A_0444,AAZ57936.1,None,permease of the major facilitator superfamily,SynWH8103_00911,CRY91649.1,None,"multidrug efflux transporter, MFS family",0.00000E+00,,,,,,,,,,
PMN2A_0445,AAZ57937.1,None,glyceraldehyde-3-phosphate dehydrogenase,SynWH8103_00910,CRY91648.1,gap3,Glyceraldehyde-3-phosphate dehydrogenase,0.00000E+00,SynWH8103_00029,CRY90787.1,gap2,glyceraldehyde-3-phosphate dehydrogenase,9.27543E-80,,,,,
PMN2A_0446,AAZ57938.1,None,"transcriptional regulator, ArsR family",SynWH8103_00909,CRY91647.1,arsR,arsenical resistance operon repressor,4.96641E-37,,,,,,,,,,
PMN2A_0447,AAZ57939.1,None,"putative arsenite transporter, ACR3 family",SynWH8103_01175,CRY91906.1,arsB,arsenical-resistance protein,9.17913E-124,,,,,,,,,,
PMN2A_0450,AAZ57942.1,None,conserved hypothetical protein,SynWH8103_01554,CRY92281.1,None,conserved hypothetical protein,1.14320E-35,SynWH8103_00408,CRY91153.1,None,conserved hypothetical protein,1.20303E-34,,,,,
PMN2A_0451,AAZ57943.1,None,possible gibberellin regulated protein,SynWH8103_01119,CRY91853.1,None,conserved hypothetical protein,9.74212E-12,,,,,,,,,,
PMN2A_0452,AAZ57944.1,None,possible fumarate reductase subunit D,SynWH8103_01117,CRY91852.1,None,pepSY-associated TM helix family protein,2.17362E-19,,,,,,,,,,
PMN2A_0456,AAZ57947.1,None,"Conserved hypothetical protein CHP02450, tryptophan-rich",SynWH8103_00985,CRY91722.1,None,conserved hypothetical protein,3.80225E-15,,,,,,,,,,
PMN2A_0462,AAZ57953.1,None,putative dape gene and orf2,SynWH8103_02230,CRY92939.1,None,putative lysine decarboxylase family protein,1.11246E-121,,,,,,,,,,
PMN2A_0464,AAZ57955.1,None,conserved hypothetical protein,SynWH8103_02072,CRY92790.1,None,MAPEG family protein,4.09359E-47,,,,,,,,,,
PMN2A_0470,AAZ57961.1,None,protein family PM-3,SynWH8103_00336,CRY91082.1,None,conserved hypothetical protein,1.00510E-49,,,,,,,,,,
PMN2A_0471,AAZ57962.1,None,hypothetical protein,SynWH8103_01286,CRY92017.1,None,conserved hypothetical protein,1.39262E-17,,,,,,,,,,
PMN2A_0473,AAZ57964.1,None,conserved hypothetical protein,SynWH8103_01793,CRY92518.1,None,conserved hypothetical protein,1.00758E-67,,,,,,,,,,
PMN2A_0475,AAZ57966.1,None,uncharacterized membrane protein,SynWH8103_01488,CRY92215.1,None,conserved hypothetical protein,1.15473E-37,,,,,,,,,,
PMN2A_0476,AAZ57967.1,None,conserved hypothetical protein,SynWH8103_01486,CRY92213.1,None,conserved hypothetical protein,3.56151E-12,,,,,,,,,,
PMN2A_0477,AAZ57968.1,None,conserved hypothetical protein,SynWH8103_00984,CRY91721.1,None,conserved hypothetical protein,1.66923E-11,,,,,,,,,,
PMN2A_0478,AAZ57969.1,None,permease,SynWH8103_00961,CRY91698.1,None,"permease, substrate unknown",1.09514E-48,,,,,,,,,,
PMN2A_0487,AAZ57978.1,None,protein family PM-3,SynWH8103_00336,CRY91082.1,None,conserved hypothetical protein,4.78793E-50,,,,,,,,,,
PMN2A_0489,AAZ57980.1,None,conserved hypothetical protein,SynWH8103_00868,CRY91607.1,crtH,carotenoid isomerase,0.00000E+00,SynWH8103_01032,CRY91766.1,crtH,prolycopene isomerase,1.85701E-65,,,,,
PMN2A_0491,AAZ57982.1,None,conserved hypothetical protein,SynWH8103_01256,CRY91987.1,None,conserved hypothetical protein,1.09497E-65,,,,,,,,,,
PMN2A_0492,AAZ57983.1,None,conserved hypothetical protein,SynWH8103_01615,CRY92342.1,None,glycosyl hydrolase 57 family protein,0.00000E+00,,,,,,,,,,
PMN2A_0497,AAZ57988.1,None,conserved hypothetical protein,SynWH8103_01625,CRY92352.1,None,conserved hypothetical protein,9.73976E-18,,,,,,,,,,
PMN2A_0501,AAZ57992.1,None,conserved hypothetical protein,SynWH8103_02832,CRY93510.1,None,conserved hypothetical protein,2.10155E-14,,,,,,,,,,
PMN2A_0503,AAZ57994.1,None,formate-dependent phosphoribosylglycinamide formyltransferase,SynWH8103_02909,CRY93585.1,purT,formate-dependent phosphoribosyl glycinamide formyl transferase,0.00000E+00,SynWH8103_01451,CRY92179.1,purK,N5-carboxyaminoimidazole ribonucleotide synthetase monomer,2.85571E-18,,,,,
PMN2A_0517,AAZ58008.1,None,conserved hypothetical protein,SynWH8103_01625,CRY92352.1,None,conserved hypothetical protein,9.23829E-20,,,,,,,,,,
PMN2A_0531,AAZ58022.1,None,HAD-superfamily subfamily IA,SynWH8103_00587,CRY91330.1,None,"HAD hydrolase, IA, variant 1 family protein",6.66709E-89,,,,,,,,,,
PMN2A_0536,AAZ58027.1,None,conserved hypothetical protein,SynWH8103_01538,CRY92265.1,None,putative membrane protein,1.08403E-23,,,,,,,,,,
PMN2A_0538,AAZ58029.1,None,uncharacterized YdiU family conserved protein,SynWH8103_01575,CRY92302.1,None,conserved hypothetical protein,0.00000E+00,,,,,,,,,,
PMN2A_0544,AAZ58035.1,None,conserved hypothetical protein,SynWH8103_01646,CRY92373.1,None,conserved hypothetical protein,7.67100E-17,,,,,,,,,,
PMN2A_0556,AAZ58047.1,None,protein chain release factor B,SynWH8103_02797,CRY93475.1,None,RF-1 domain protein,6.65141E-43,,,,,,,,,,
PMN2A_0558,AAZ58049.1,None,Photosystem II reaction centre protein PsbA/D1,SynWH8103_01667,CRY92394.1,psbA,photosystem II protein D1.2,0.00000E+00,SynWH8103_02469,CRY93157.1,psbA,photosystem II protein D1.2,0.00000E+00,SynWH8103_02193,CRY92904.1,psbA,photosystem II protein D1.2,0.00000E+00
PMN2A_0559,AAZ58050.1,None,uncharacterized membrane protein,SynWH8103_01488,CRY92215.1,None,conserved hypothetical protein,6.98553E-23,,,,,,,,,,
PMN2A_0561,AAZ58052.1,None,conserved hypothetical protein,SynWH8103_01750,CRY92476.1,None,PAP_fibrillin family protein,2.57939E-34,SynWH8103_00405,CRY91150.1,None,PAP_fibrillin family protein,6.45681E-19,,,,,
PMN2A_0575,AAZ58066.1,None,hypothetical protein,SynWH8103_01566,CRY92293.1,None,nif11-like leader peptide domain protein,3.31958E-17,,,,,,,,,,
PMN2A_0579,AAZ58070.1,None,conserved hypothetical protein,SynWH8103_00949,CRY91687.1,None,conserved hypothetical protein,1.00511E-12,,,,,,,,,,
PMN2A_0580,AAZ58071.1,None,conserved hypothetical protein,SynWH8103_00608,CRY91350.1,None,conserved hypothetical protein,3.86456E-20,SynWH8103_01506,CRY92233.1,None,conserved hypothetical protein,9.12318E-11,,,,,
PMN2A_0585,AAZ58076.1,None,conserved hypothetical protein,SynWH8103_00984,CRY91721.1,None,conserved hypothetical protein,3.19334E-18,,,,,,,,,,
PMN2A_0588,AAZ58079.1,None,conserved hypothetical protein,SynWH8103_00873,CRY91612.1,None,glutaredoxin family protein,4.24823E-75,,,,,,,,,,
PMN2A_0591,AAZ58082.1,None,hypothetical protein,SynWH8103_01660,CRY92387.1,None,conserved hypothetical protein,1.94756E-22,SynWH8103_00915,CRY91653.1,None,conserved hypothetical protein,1.30130E-17,,,,,
PMN2A_0594,AAZ58085.1,None,uncharacterized double-stranded beta-helix domain containing conserved protein,SynWH8103_01580,CRY92307.1,None,cupin domain protein,4.15625E-18,,,,,,,,,,
PMN2A_0595,AAZ58086.1,None,conserved hypothetical protein,SynWH8103_01447,CRY92174.1,clpS,ATP-dependent Clp protease adaptor protein ClpS,9.17968E-40,,,,,,,,,,
PMN2A_0597,AAZ58088.1,None,conserved hypothetical protein,SynWH8103_01580,CRY92307.1,None,cupin domain protein,3.81763E-24,,,,,,,,,,
PMN2A_0599,AAZ58090.1,None,ferredoxin,SynWH8103_00576,CRY91319.1,petF,2Fe-2S ferredoxin,1.55131E-30,SynWH8103_01498,CRY92225.1,petF,2Fe-2S ferredoxin,2.78696E-15,SynWH8103_00617,CRY91359.1,petF,2Fe-2S ferredoxin,2.23989E-14
PMN2A_0601,AAZ58092.1,None,ribosomal large subunit pseudouridine synthase F,SynWH8103_01083,CRY91817.1,None,pseudouridine synthase family protein,2.13408E-33,,,,,,,,,,
PMN2A_0607,AAZ58098.1,None,hypothetical protein,SynWH8103_01631,CRY92358.1,None,conserved hypothetical protein,4.73811E-23,SynWH8103_01115,CRY91849.1,None,conserved hypothetical protein,6.47643E-23,SynWH8103_00389,CRY91134.1,None,conserved hypothetical protein,4.56951E-14
PMN2A_0610,AAZ58101.1,None,hypothetical protein,SynWH8103_01578,CRY92305.1,None,conserved hypothetical protein,5.23033E-14,,,,,,,,,,
PMN2A_0611,AAZ58102.1,None,"amino acid ABC transporter ATP-binding protein, PAAT family",SynWH8103_00958,CRY91695.1,None,"BgtA-like ABC-type uptake transporter for acidicand neutral polar amino acids (N-II), ATPase subunit",6.09873E-130,SynWH8103_02130,CRY92845.1,ftsE,cell division ATP-binding protein FtsE (septation component-transport ATP-binding protein ABC transporter),5.23707E-45,SynWH8103_01229,CRY91960.1,devA,"DEVA-like ABC transporter, ATP-binding subunit",6.73142E-39
PMN2A_0612,AAZ58103.1,None,"amino acid ABC transporter membrane protein 2, PAAT family",SynWH8103_00957,CRY91694.1,natH,"ABC-type uptake transporter for acidic and neutral polar amino acids (N-II), membrane protein",4.55349E-102,SynWH8103_00956,CRY91693.1,natG,"ABC-type uptake transporter for acidic and neutral polar amino acids (N-II), membrane protein",6.73988E-15,,,,,
PMN2A_0613,AAZ58104.1,None,"amino acid ABC transporter membrane protein 1, PAAT family",SynWH8103_00956,CRY91693.1,natG,"ABC-type uptake transporter for acidic and neutral polar amino acids (N-II), membrane protein",2.61970E-108,,,,,,,,,,
PMN2A_0614,AAZ58105.1,None,"amino acid ABC transporter substrate-binding protein, PAAT family",SynWH8103_00955,CRY91692.1,natF,"ABC-type uptake transporter for acidic and neutral polar amino acids (N-II), substrate binding protein",1.45553E-180,,,,,,,,,,
PMN2A_0621,AAZ58112.1,None,hydrogenase accessory membrane protein,SynWH8103_02444,CRY93133.1,None,Hydrogenase/urease accessory protein,4.26145E-67,,,,,,,,,,
PMN2A_0622,AAZ58113.1,None,hypothetical protein,SynWH8103_01777,CRY92503.1,None,bacterial pre-peptidase C-terminal domain protein,2.38749E-84,SynWH8103_01777,CRY92503.1,None,bacterial pre-peptidase C-terminal domain protein,1.50375E-51,SynWH8103_02632,CRY93311.1,None,hemolysin-type calcium-binding repeat family protein,2.01953E-79
PMN2A_0624,AAZ58115.1,None,conserved hypothetical protein,SynWH8103_01670,CRY92397.1,None,conserved hypothetical protein,8.63991E-28,,,,,,,,,,
PMN2A_0631,AAZ58122.1,None,putative sulfate transporter,SynWH8103_00954,CRY91691.1,sul1,sulfate permease,0.00000E+00,SynWH8103_01723,CRY92449.1,bicA,SulP-type bicarbonate transporter,1.17215E-29,SynWH8103_02210,CRY92921.1,sul3,sulfate transporter family protein,1.70658E-28
PMN2A_0632,AAZ58123.1,None,protein family PM-2,SynWH8103_01646,CRY92373.1,None,conserved hypothetical protein,5.69423E-23,SynWH8103_01773,CRY92499.1,None,conserved hypothetical protein (DUF3303),2.47872E-11,,,,,
PMN2A_0635,AAZ58126.1,None,Gid protein,SynWH8103_01030,CRY91764.1,trmFO,m(5)U-54 methyltransferase,0.00000E+00,SynWH8103_02741,CRY93420.1,gidA,tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA,4.03517E-11,,,,,
PMN2A_0636,AAZ58127.1,None,phytoene dehydrogenase / carotenoid isomerase,SynWH8103_01032,CRY91766.1,crtH,prolycopene isomerase,0.00000E+00,SynWH8103_00868,CRY91607.1,crtH,carotenoid isomerase,4.27820E-59,,,,,
PMN2A_0637,AAZ58128.1,None,"two component transcriptional regulator, winged helix family",SynWH8103_01034,CRY91769.1,None,"two-component response regulator, OmpR family",2.38892E-140,SynWH8103_01922,CRY92641.1,None,"two component transcriptional regulator, winged elix family",1.41631E-29,SynWH8103_01081,CRY91815.1,phoB,"two-component system response regulator, phosphate sensing PhoB",1.14233E-21
PMN2A_0638,AAZ58129.1,None,conserved hypothetical protein,SynWH8103_01037,CRY91770.1,None,conserved hypothetical protein,2.70606E-49,,,,,,,,,,
PMN2A_0639,AAZ58130.1,None,Glutaredoxin-related protein,SynWH8103_01036,CRY91771.1,grxD,"monothiol glutaredoxin, Grx4 family",4.43653E-65,,,,,,,,,,
PMN2A_0640,AAZ58131.1,None,"transcriptional regulator, BolA protein family",SynWH8103_01038,CRY91772.1,None,bolA-like family protein,3.32966E-26,,,,,,,,,,
PMN2A_0641,AAZ58132.1,None,phospholipid/glycerol acyltransferase,SynWH8103_01040,CRY91774.1,plsC,1-acyl-sn-glycerol-3-phosphate acyltransferase,1.20004E-92,,,,,,,,,,
PMN2A_0642,AAZ58133.1,None,pyridoxine 5'-phosphate synthase,SynWH8103_01041,CRY91775.1,pdxJ,pyridoxine 5'-phosphate synthase,2.00827E-118,,,,,,,,,,
PMN2A_0643,AAZ58134.1,None,"DNA helicase/exodeoxyribonuclease V, gamma subunit",SynWH8103_01045,CRY91779.1,recC,"exodeoxyribonuclease V (RecBCD complex), gamma subunit",0.00000E+00,,,,,,,,,,
PMN2A_0644,AAZ58135.1,None,conserved hypothetical protein,SynWH8103_00748,CRY91487.1,None,isoprenylcysteine carboxyl methyltransferase family protein,1.30251E-33,,,,,,,,,,
PMN2A_0645,AAZ58136.1,None,"DNA helicase/exodeoxyribonuclease V, beta subunit",SynWH8103_01049,CRY91783.1,recB,"exodeoxyribonuclease V (RecBCD complex), beta subunit",0.00000E+00,,,,,,,,,,
PMN2A_0646,AAZ58137.1,None,"DNA helicase/exodeoxyribonuclease V, alpha subunit",SynWH8103_01050,CRY91784.1,recD,"exodeoxyribonuclease V (RecBCD complex), alpha subunit",4.35981E-132,,,,,,,,,,
PMN2A_0647,AAZ58138.1,None,ATP-dependent RNA helicase CsdA,SynWH8103_01052,CRY91786.1,crhR,cyanobacterial RNA helicase,0.00000E+00,SynWH8103_02240,CRY92949.1,recQ,ATP-dependent DNA helicase recQ,5.27766E-13,,,,,
PMN2A_0649,AAZ58140.1,None,ATPase,SynWH8103_01056,CRY91790.1,None,ABC transporter,0.00000E+00,SynWH8103_01741,CRY92467.1,None,putative ABC multidrug efflux transporter,2.21310E-77,SynWH8103_00937,CRY91675.1,None,putative ABC multidrug efflux transporter,2.95007E-76
PMN2A_0650,AAZ58141.1,None,PsbP,SynWH8103_01059,CRY91793.1,cyanoP,photosystem II protein CyanoP,3.70986E-60,,,,,,,,,,
PMN2A_0651,AAZ58142.1,None,DNA replication and repair protein RecR,SynWH8103_01060,CRY91794.1,recR,Recombination protein RecR,1.14999E-100,,,,,,,,,,
PMN2A_0652,AAZ58143.1,None,lipoate synthase,SynWH8103_01062,CRY91795.1,lipA,Lipoyl synthase,4.66011E-159,SynWH8103_02450,CRY93137.1,lipA,Lipoyl synthase,7.62806E-73,,,,,
PMN2A_0653,AAZ58144.1,None,conserved hypothetical protein,SynWH8103_01061,CRY91796.1,None,conserved hypothetical protein,3.19749E-68,,,,,,,,,,
PMN2A_0654,AAZ58145.1,None,rhodanese-like protein,SynWH8103_01065,CRY91800.1,None,rhodanese-like domain protein,2.35658E-124,,,,,,,,,,
PMN2A_0655,AAZ58146.1,None,biotin synthase,SynWH8103_01067,CRY91801.1,bioB,biotin synthase,1.07415E-176,,,,,,,,,,
PMN2A_0656,AAZ58147.1,None,Undecaprenyl pyrophosphate synthetase,SynWH8103_01068,CRY91802.1,uppS,"di-trans,poly-cis-decaprenylcistransferase",1.97189E-122,,,,,,,,,,
PMN2A_0657,AAZ58148.1,None,Protein of unknown function DUF147,SynWH8103_01069,CRY91803.1,None,disA bacterial checkpoint controller nucleotide-binding family protein,9.10739E-145,,,,,,,,,,
PMN2A_0658,AAZ58149.1,None,diaminopimelate decarboxylase,SynWH8103_01070,CRY91804.1,lysA,diaminopimelate decarboxylase,0.00000E+00,,,,,,,,,,
PMN2A_0659,AAZ58150.1,None,[SSU ribosomal protein S18P,SynWH8103_01071,CRY91805.1,rimI,ribosomal-protein-alanine acetyltransferase,2.47147E-44,,,,,,,,,,
PMN2A_0660,AAZ58151.1,None,ATPase,SynWH8103_01072,CRY91806.1,clpC,ATP-dependent Clp protease ATP-binding subunit ClpC,0.00000E+00,SynWH8103_01701,CRY92428.1,clpB1,ATP-dependent Clp protease ATP-binding subunit ClpB,0.00000E+00,SynWH8103_02694,CRY93373.1,clpB2,ATP-dependent Clp protease ATP-binding subunit ClpB,0.00000E+00
PMN2A_0661,AAZ58152.1,None,glycerol dehydrogenase family enzyme,SynWH8103_01073,CRY91807.1,None,iron-containing alcohol dehydrogenase family protein,5.93894E-140,,,,,,,,,,
PMN2A_0662,AAZ58153.1,None,alpha/beta hydrolase fold:esterase/lipase/thioesterase family,SynWH8103_01074,CRY91808.1,None,alpha/beta hydrolase fold family protein,8.77044E-94,,,,,,,,,,
PMN2A_0664,AAZ58155.1,None,phosphatidate cytidylyltransferase,SynWH8103_01076,CRY91810.1,None,cytidylyltransferase family protein,1.91666E-116,,,,,,,,,,
PMN2A_0665,AAZ58156.1,None,Orn/Lys/Arg decarboxylases family 1,SynWH8103_01078,CRY91812.1,None,"orn/Lys/Arg decarboxylase, major domain protein",1.44211E-159,,,,,,,,,,
PMN2A_0666,AAZ58157.1,None,possible kinase,SynWH8103_01079,CRY91813.1,None,ABC1 family protein,0.00000E+00,SynWH8103_02914,CRY93591.1,None,ABC1 family protein,4.87547E-114,SynWH8103_02697,CRY93376.1,None,ABC1 family protein,2.99998E-67
PMN2A_0668,AAZ58159.1,None,helix-turn-helix motif protein,SynWH8103_01084,CRY91818.1,None,helix-turn-helix domain-containing protein,1.68143E-26,,,,,,,,,,
PMN2A_0669,AAZ58160.1,None,"glycoside hydrolase, family 77",SynWH8103_01100,CRY91834.1,malQ,4-alpha-glucanotransferase,0.00000E+00,,,,,,,,,,
PMN2A_0670,AAZ58161.1,None,ribose-phosphate pyrophosphokinase,SynWH8103_01104,CRY91838.1,prsA,ribose-Phosphate pyrophosphokinase,0.00000E+00,,,,,,,,,,
